,id,map,game_type,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,pick5,pick6,pick7,pick8,pick9,pick10,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10
2341,2342,Cursed Hollow,TeamLeague,Diablo,Mal'Ganis,Garrosh,Azmodan,Whitemane,Arthas,Muradin,Ana,Zarya,Li-Ming,Zul'jin,Johanna,Alarak,Uther,Thrall,Jaina,20,12,9,20,6,17,18,14,16,11
2342,2343,Alterac Pass,TeamLeague,Tyrande,Genji,Abathur,Mal'Ganis,Hanzo,Malthael,Diablo,Ana,Jaina,Alexstrasza,Johanna,Alarak,Muradin,Fenix,Raynor,Tychus,20,20,20,20,20,20,9,10,14,5
2343,2344,Battlefield of Eternity,UnrankedDraft,Mal'Ganis,Diablo,Genji,Azmodan,Mephisto,Garrosh,Raynor,Hanzo,Valla,Ana,Johanna,Artanis,Muradin,Li-Ming,Kerrigan,Whitemane,20,8,10,20,16,20,17,12,18,3
2344,2345,Alterac Pass,TeamLeague,Kael'thas,Azmodan,Mal'Ganis,,Anub'arak,Gul'dan,Stukov,Blaze,Li Li,Tychus,Diablo,Jaina,Yrel,Ragnaros,E.T.C.,Nova,14,9,11,10,20,10,14,5,2,10
2345,2346,Dragon Shire,TeamLeague,Genji,Mal'Ganis,Dehaka,Diablo,Yrel,Kael'thas,Hanzo,Garrosh,Ana,Gul'dan,Illidan,Thrall,Sonya,Anub'arak,Whitemane,Cassia,20,11,15,20,2,20,8,7,1,8
2346,2347,Dragon Shire,TeamLeague,Whitemane,Mal'Ganis,Genji,Azmodan,Kharazim,Diablo,Garrosh,Falstad,Auriel,Zagara,Alarak,Gall,Cho,Ana,Tychus,Rexxar,7,20,7,11,20,5,20,20,7,20
2347,2348,Sky Temple,TeamLeague,Genji,Azmodan,Mal'Ganis,Dehaka,Cassia,Johanna,Whitemane,Brightwing,Kael'thas,Diablo,Junkrat,Garrosh,Arthas,Raynor,Thrall,Kerrigan,14,9,20,12,7,20,3,13,20,8
2348,2349,Infernal Shrines,TeamLeague,Azmodan,Genji,Whitemane,Mal'Ganis,Johanna,Tychus,Li Li,Dehaka,Deckard,Artanis,Kael'thas,Diablo,Junkrat,Illidan,Varian,Cassia,7,20,19,10,15,13,7,20,13,9
2349,2350,Volskaya Foundry,TeamLeague,Mal'Ganis,Azmodan,Raynor,Genji,Deckard,Diablo,Garrosh,Whitemane,Yrel,Muradin,Alarak,Johanna,Kael'thas,Falstad,Ana,Lunara,20,14,8,12,13,20,19,19,10,20
2350,2351,Dragon Shire,TeamLeague,Mal'Ganis,Genji,Yrel,Dehaka,Johanna,Deckard,Whitemane,Blaze,Muradin,Azmodan,Falstad,Tyrande,Junkrat,Diablo,Artanis,Cassia,13,11,20,8,2,20,7,18,20,9
2351,2352,Sky Temple,UnrankedDraft,Genji,Mal'Ganis,,Raynor,Diablo,Muradin,Kel'Thuzad,Zeratul,Azmodan,Varian,Whitemane,Junkrat,Tyrael,Fenix,Xul,Li Li,20,20,6,4,3,3,3,17,7,1
2352,2353,Volskaya Foundry,TeamLeague,Azmodan,Mal'Ganis,Diablo,Whitemane,Genji,Deckard,Garrosh,Lunara,Muradin,Fenix,Ana,Tyrande,Thrall,Falstad,Blaze,Medivh,20,20,20,10,15,6,20,20,6,13
2353,2354,Towers of Doom,HeroLeague,Kerrigan,Mal'Ganis,Mephisto,,,Abathur,Nazeebo,Azmodan,Raynor,Brightwing,Muradin,Johanna,Lt. Morales,Jaina,Sonya,Thrall,13,14,20,8,20,20,10,20,20,20
2354,2355,Sky Temple,HeroLeague,Azmodan,Falstad,Mephisto,Mal'Ganis,Whitemane,Li Li,Valla,Muradin,Kerrigan,Kael'thas,Diablo,Brightwing,Sylvanas,Stukov,Zarya,Dehaka,20,13,16,20,20,20,6,6,14,9
2355,2356,Cursed Hollow,TeamLeague,Kerrigan,Mal'Ganis,Diablo,Raynor,Garrosh,Abathur,Azmodan,Thrall,Medivh,Whitemane,Blaze,Stukov,Varian,Hanzo,Johanna,Illidan,10,5,18,13,6,8,8,1,9,2
2356,2357,Tomb of the Spider Queen,HeroLeague,Mal'Ganis,Azmodan,Genji,Kerrigan,Raynor,Zeratul,Hanzo,Tyrael,Valla,Li Li,Muradin,Mephisto,Diablo,Alarak,Kel'Thuzad,Auriel,20,20,20,8,12,7,6,20,19,6
2357,2358,Volskaya Foundry,TeamLeague,Diablo,Whitemane,Fenix,Mal'Ganis,Deckard,,Maiev,Johanna,Jaina,Genji,Garrosh,Alexstrasza,Greymane,Varian,Ana,Blaze,20,9,20,20,7,11,20,20,15,20
2358,2359,Cursed Hollow,TeamLeague,Mal'Ganis,Azmodan,Varian,Kel'Thuzad,Deckard,Muradin,Tyrael,Brightwing,Ragnaros,Diablo,Zeratul,Johanna,Samuro,Li Li,Tychus,Gul'dan,9,20,4,20,20,20,15,20,20,20
2359,2360,Sky Temple,TeamLeague,Kael'thas,Azmodan,,Dehaka,Alexstrasza,Whitemane,Mal'Ganis,Artanis,Falstad,Cho,Gall,Ana,Auriel,Sgt. Hammer,Brightwing,Raynor,2,9,20,1,1,14,11,20,20,9
2360,2361,Alterac Pass,UnrankedDraft,Genji,Mal'Ganis,Nazeebo,Valeera,Kerrigan,Tyrael,Kael'thas,Artanis,E.T.C.,Diablo,Brightwing,Azmodan,Lt. Morales,Lunara,Raynor,Mephisto,9,8,2,10,10,11,1,7,2,5
2361,2362,Volskaya Foundry,TeamLeague,Genji,Mal'Ganis,Kael'thas,Diablo,Alexstrasza,Stitches,Azmodan,Nazeebo,Zul'jin,Johanna,Li Li,Zarya,Varian,Raynor,Artanis,Deckard,12,9,12,17,20,16,17,10,7,4
2362,2363,Sky Temple,TeamLeague,Azmodan,Mal'Ganis,Kael'thas,Hanzo,Jaina,Li Li,Thrall,Leoric,Varian,Tychus,Ana,Alarak,Whitemane,Artanis,Li-Ming,Valla,1,11,7,5,5,15,4,7,2,1
2363,2364,Volskaya Foundry,HeroLeague,Maiev,Kerrigan,Mal'Ganis,Genji,Whitemane,Sgt. Hammer,Medivh,Mephisto,Tyrande,Abathur,Tracer,Zarya,Sonya,Diablo,Li Li,Nazeebo,20,12,12,18,20,10,20,20,9,15
2364,2365,Warhead Junction,UnrankedDraft,Mal'Ganis,,Alexstrasza,Hanzo,Kerrigan,Ana,Falstad,Alarak,Muradin,Raynor,Genji,Chromie,Jaina,Whitemane,Sonya,Brightwing,20,20,10,12,19,8,6,3,11,7
2365,2366,Dragon Shire,TeamLeague,Azmodan,Mal'Ganis,Diablo,Kerrigan,Ana,Anub'arak,Zagara,Genji,Raynor,Cho,Gall,Stitches,Alexstrasza,Gazlowe,Auriel,Greymane,20,20,8,20,20,11,6,20,6,20
2366,2367,Dragon Shire,HeroLeague,Mephisto,Mal'Ganis,Azmodan,Kerrigan,Whitemane,Genji,Lunara,Nova,Stitches,Dehaka,Nazeebo,Thrall,Artanis,Garrosh,Brightwing,Lucio,15,20,6,7,20,20,11,13,14,5
2367,2368,Towers of Doom,TeamLeague,Mal'Ganis,Azmodan,Dehaka,Yrel,Nazeebo,Johanna,Diablo,Deckard,Alarak,Raynor,Lt. Morales,Gazlowe,Muradin,Varian,Sonya,Artanis,15,20,20,9,19,16,16,15,10,8
2368,2369,Towers of Doom,TeamLeague,Diablo,Mal'Ganis,Kael'thas,Azmodan,Garrosh,Cho,Cassia,Arthas,Sgt. Hammer,Li Li,Raynor,Alexstrasza,Zagara,Chen,Hanzo,E.T.C.,12,4,8,20,8,7,8,7,7,15
2369,2370,Dragon Shire,TeamLeague,Kael'thas,Azmodan,Genji,Mal'Ganis,Chromie,Dehaka,Falstad,Stitches,Stukov,Alexstrasza,Anub'arak,Valla,Maiev,Kel'Thuzad,Diablo,Sonya,15,6,20,20,20,14,5,20,20,10
2370,2371,Braxis Holdout,TeamLeague,Mal'Ganis,Azmodan,Varian,Kael'thas,Li-Ming,Cassia,Blaze,Zagara,Artanis,Diablo,Samuro,Hanzo,Kerrigan,Ana,Junkrat,Alexstrasza,20,10,20,20,3,2,20,20,14,4
2371,2372,Volskaya Foundry,HeroLeague,Azmodan,Mal'Ganis,Genji,,Li Li,Whitemane,Diablo,Nazeebo,Johanna,Mephisto,Blaze,Deckard,Raynor,Brightwing,Gul'dan,Maiev,20,20,20,10,7,7,6,20,20,9
2372,2373,Tomb of the Spider Queen,UnrankedDraft,Genji,Alarak,Mal'Ganis,Anub'arak,Azmodan,Muradin,Tychus,Zeratul,Tyrande,Alexstrasza,Diablo,Greymane,Falstad,Kerrigan,Medivh,Johanna,16,19,7,4,8,20,14,20,12,19
2373,2374,Blackheart's Bay,UnrankedDraft,Genji,Azmodan,Mal'Ganis,Illidan,Tyrael,,Hanzo,Kael'thas,Zeratul,Anub'arak,Gul'dan,Malfurion,Artanis,Abathur,Ana,Diablo,18,20,8,12,20,2,10,9,5,12
2374,2375,Volskaya Foundry,TeamLeague,Mal'Ganis,Genji,Mephisto,Garrosh,Yrel,Xul,Thrall,Ana,Diablo,Raynor,Lucio,Cassia,Li-Ming,Leoric,Muradin,Maiev,8,6,13,20,11,15,7,4,20,9
2375,2376,Cursed Hollow,TeamLeague,Garrosh,E.T.C.,Samuro,Mal'Ganis,Arthas,Cassia,Diablo,Johanna,Greymane,Azmodan,Whitemane,Varian,Falstad,Li-Ming,Illidan,Malfurion,20,20,20,12,5,2,20,20,20,5
2376,2377,Towers of Doom,HeroLeague,Azmodan,Genji,Yrel,Sylvanas,Hanzo,,Ana,Nazeebo,Mal'Ganis,Gazlowe,Varian,Kerrigan,Li-Ming,Cho,Gall,Li Li,11,20,6,20,20,5,20,7,5,14
2377,2378,Towers of Doom,TeamLeague,Garrosh,Genji,Mal'Ganis,Mephisto,Varian,Diablo,Xul,Leoric,Tracer,Muradin,Raynor,Zarya,Li Li,Whitemane,Artanis,Jaina,1,7,20,20,5,10,6,9,11,20
2378,2379,Tomb of the Spider Queen,TeamLeague,Kael'thas,Mal'Ganis,Diablo,Azmodan,Garrosh,Raynor,Nazeebo,Muradin,Tyrande,Sylvanas,Li Li,Sonya,Jaina,Stitches,Valla,Cassia,20,18,20,6,20,12,14,20,20,20
2379,2380,Alterac Pass,UnrankedDraft,Mal'Ganis,Varian,Zeratul,Valla,E.T.C.,Jaina,Li-Ming,Azmodan,Stitches,Hanzo,Whitemane,Nazeebo,Sonya,Thrall,Diablo,Raynor,20,9,16,4,7,5,7,11,19,20
2380,2381,Sky Temple,UnrankedDraft,Genji,Blaze,Mal'Ganis,Arthas,Muradin,Zeratul,Li-Ming,Nazeebo,Garrosh,Malthael,Hanzo,Brightwing,Falstad,Whitemane,Diablo,Dehaka,20,5,11,20,15,7,10,7,19,7
2381,2382,Volskaya Foundry,HeroLeague,Mal'Ganis,Azmodan,Genji,Kerrigan,Diablo,Muradin,Thrall,Raynor,Alarak,Kael'thas,Artanis,Mephisto,Alexstrasza,Garrosh,Whitemane,Arthas,20,5,20,20,5,7,8,8,7,18
2382,2383,Cursed Hollow,TeamLeague,Whitemane,Azmodan,Diablo,Garrosh,Johanna,Deckard,Mal'Ganis,Muradin,Raynor,Dehaka,Tyrande,Ana,Maiev,Li-Ming,Zeratul,Zarya,4,20,17,20,18,8,15,20,20,20
2383,2384,Volskaya Foundry,TeamLeague,Mal'Ganis,Thrall,Varian,Diablo,Cho,Arthas,Whitemane,Azmodan,Tyrande,Raynor,Muradin,Cassia,Johanna,Tychus,Sonya,Kerrigan,2,20,8,20,12,19,7,14,20,20
2384,2385,Tomb of the Spider Queen,TeamLeague,Azmodan,Mal'Ganis,Hanzo,Garrosh,Varian,Whitemane,Kael'thas,Diablo,Cassia,Raynor,Alexstrasza,Lunara,Rehgar,Zarya,Thrall,Fenix,20,20,20,20,20,20,20,20,9,9
2385,2386,Sky Temple,UnrankedDraft,Zeratul,Azmodan,Mal'Ganis,Raynor,Whitemane,Diablo,Yrel,Genji,Mephisto,Jaina,Varian,Ana,Arthas,Lt. Morales,Zul'jin,Artanis,5,16,1,20,5,12,11,1,12,13
2386,2387,Volskaya Foundry,TeamLeague,Kerrigan,Garrosh,Mal'Ganis,Azmodan,Kael'thas,,Li Li,Tracer,Malthael,Genji,Muradin,Tyrael,Deckard,Hanzo,D.Va,Thrall,19,19,13,20,20,5,7,20,20,9
2387,2388,Tomb of the Spider Queen,TeamLeague,Mal'Ganis,Alarak,The Lost Vikings,Varian,Samuro,Nazeebo,Diablo,Xul,Sylvanas,Genji,Kael'thas,Stukov,Artanis,Valeera,Rehgar,Li-Ming,20,14,14,11,3,20,5,7,8,7
2388,2389,Dragon Shire,HeroLeague,Medivh,Genji,Mal'Ganis,Diablo,Muradin,Whitemane,Tyrande,Fenix,Zeratul,Thrall,Mephisto,Garrosh,Jaina,Varian,Junkrat,Li Li,10,20,20,20,20,20,20,20,20,15
2389,2390,Alterac Pass,TeamLeague,Azmodan,Junkrat,Diablo,Mal'Ganis,,Kael'thas,Thrall,Zul'jin,Valla,Artanis,Li Li,Varian,Lucio,Li-Ming,Maiev,E.T.C.,2,5,15,7,5,11,6,6,2,5
2390,2391,Battlefield of Eternity,TeamLeague,Diablo,Mephisto,Mal'Ganis,Genji,Garrosh,The Lost Vikings,Hanzo,Tyrande,Maiev,Nova,Probius,Thrall,Anub'arak,Ana,Zagara,Greymane,20,15,20,20,1,20,4,5,20,18
2391,2392,Alterac Pass,TeamLeague,Mal'Ganis,Azmodan,Kael'thas,Garrosh,Li-Ming,Muradin,Samuro,Genji,Cassia,Varian,Stukov,Arthas,Tyrande,Artanis,Kel'Thuzad,Jaina,20,17,6,20,12,9,6,3,20,20
2392,2393,Cursed Hollow,TeamLeague,Genji,Mephisto,Zeratul,Mal'Ganis,Stukov,Chromie,Dehaka,Maiev,Gazlowe,Valla,Li-Ming,Kael'thas,Ana,Diablo,Alexstrasza,Stitches,20,16,6,10,20,8,20,20,17,10
2393,2394,Volskaya Foundry,TeamLeague,Azmodan,Mal'Ganis,Diablo,Garrosh,Auriel,Anub'arak,Zagara,Whitemane,Blaze,Gall,Cho,Malthael,Zeratul,Ana,Gazlowe,Tychus,20,14,20,20,20,6,20,8,20,8
2394,2395,Alterac Pass,TeamLeague,Azmodan,Mal'Ganis,Whitemane,Kerrigan,Ana,Garrosh,Diablo,Alexstrasza,Jaina,Li-Ming,Junkrat,Zul'jin,Muradin,Brightwing,Varian,Arthas,20,20,20,6,8,20,20,20,13,20
2395,2396,Volskaya Foundry,TeamLeague,Genji,Mal'Ganis,Raynor,Varian,Garrosh,Li Li,Hanzo,Li-Ming,Chen,Whitemane,Jaina,Ragnaros,Deckard,Muradin,Kael'thas,Valla,14,20,1,3,12,4,3,20,7,20
2396,2397,Garden of Terror,UnrankedDraft,Garrosh,Varian,Genji,Raynor,Alarak,Auriel,Hanzo,Mal'Ganis,Valla,Tychus,Anub'arak,Brightwing,Zeratul,Muradin,Rexxar,Kel'Thuzad,20,4,20,20,20,7,14,19,13,19
2397,2398,Towers of Doom,HeroLeague,Genji,Diablo,Abathur,Mal'Ganis,Muradin,Alexstrasza,Azmodan,Kel'Thuzad,Garrosh,Hanzo,Medivh,Zeratul,Ana,Lucio,Stitches,Dehaka,15,19,15,15,15,20,20,17,12,9
2398,2399,Tomb of the Spider Queen,TeamLeague,Ragnaros,Nazeebo,Mal'Ganis,Kael'thas,Diablo,Genji,Mephisto,Junkrat,Azmodan,Raynor,Yrel,Whitemane,Artanis,Lt. Morales,Li-Ming,Jaina,4,19,20,5,10,4,9,5,9,6
2399,2400,Hanamura Temple,UnrankedDraft,Mephisto,Whitemane,Azmodan,Mal'Ganis,Jaina,Diablo,Malthael,Genji,Hanzo,Maiev,Blaze,Arthas,Artanis,Brightwing,Abathur,Tyrande,5,20,20,7,3,20,7,9,5,6
2400,2401,Braxis Holdout,HeroLeague,Dehaka,Mal'Ganis,Gul'dan,Genji,Whitemane,Deckard,Garrosh,Azmodan,Lunara,Kael'thas,Zul'jin,Ana,E.T.C.,Lt. Morales,Fenix,Thrall,17,20,20,20,20,20,12,20,5,12
2401,2402,Towers of Doom,HeroLeague,Mal'Ganis,Azmodan,Li Li,Genji,Tyrande,Lt. Morales,Raynor,Diablo,Fenix,Muradin,Nazeebo,Kerrigan,Uther,Thrall,Stukov,Johanna,10,20,8,9,20,17,14,12,7,9
2402,2403,Hanamura Temple,UnrankedDraft,Genji,Azmodan,Mal'Ganis,Varian,Alexstrasza,Whitemane,Nazeebo,Kerrigan,Garrosh,Leoric,Diablo,Ana,Malthael,Auriel,Valla,Li-Ming,20,2,8,10,11,20,16,4,7,20
2403,2404,Alterac Pass,UnrankedDraft,Mal'Ganis,The Lost Vikings,Alarak,Genji,Illidan,Muradin,Azmodan,Nova,Sylvanas,Kerrigan,Tassadar,E.T.C.,Malfurion,Diablo,Zeratul,Falstad,20,15,9,8,10,20,20,11,20,3
2404,2405,Alterac Pass,HeroLeague,Mal'Ganis,Genji,Hanzo,Kerrigan,Diablo,Stitches,Cassia,Azmodan,Ana,Li-Ming,Kharazim,Johanna,Kael'thas,Muradin,Xul,Varian,20,13,8,11,6,7,13,14,9,12
2405,2406,Towers of Doom,HeroLeague,Azmodan,Whitemane,Mal'Ganis,Dehaka,Kael'thas,E.T.C.,Diablo,Jaina,Brightwing,Sylvanas,Li Li,Nazeebo,Raynor,Illidan,Anub'arak,Garrosh,18,12,20,20,11,5,20,20,16,10
2406,2407,Tomb of the Spider Queen,UnrankedDraft,Stitches,Mal'Ganis,Genji,Mephisto,Muradin,Leoric,Azmodan,Fenix,Hanzo,Malfurion,Kael'thas,Alexstrasza,Diablo,Chen,Ragnaros,Nazeebo,20,2,8,7,1,7,12,8,9,10
2407,2408,Tomb of the Spider Queen,UnrankedDraft,Genji,Azmodan,,Mal'Ganis,Raynor,,Diablo,Blaze,Xul,E.T.C.,Kael'thas,Li Li,Tychus,Whitemane,Maiev,Lunara,15,20,5,1,8,7,18,10,6,20
2408,2409,Tomb of the Spider Queen,TeamLeague,Mal'Ganis,,Diablo,Azmodan,Garrosh,Muradin,Arthas,Whitemane,Jaina,Greymane,Alexstrasza,Stitches,Nazeebo,Li-Ming,Tracer,Chen,1,13,20,10,6,10,12,8,20,14
2409,2410,Infernal Shrines,TeamLeague,Kael'thas,Genji,Kerrigan,Azmodan,Brightwing,Varian,Diablo,Mal'Ganis,Whitemane,Hanzo,Mephisto,Tychus,Rexxar,Alexstrasza,Johanna,Nova,11,1,5,20,5,10,19,14,7,20
2410,2411,Braxis Holdout,TeamLeague,Mal'Ganis,Azmodan,Valeera,Diablo,Muradin,Deckard,Whitemane,Yrel,Nazeebo,Thrall,Kerrigan,Johanna,Ana,Tychus,Arthas,Junkrat,8,14,14,11,20,20,12,20,10,13
2411,2412,Sky Temple,UnrankedDraft,Mal'Ganis,Dehaka,Zagara,Genji,Diablo,Ana,Azmodan,Valla,Malthael,Nova,Anub'arak,Artanis,Whitemane,Fenix,Li Li,Muradin,16,20,9,9,3,20,8,15,12,3
2412,2413,Battlefield of Eternity,UnrankedDraft,Hanzo,,Mal'Ganis,Kerrigan,Whitemane,Diablo,Raynor,Li-Ming,Cassia,Greymane,Stitches,Lucio,D.Va,Alexstrasza,Yrel,Arthas,9,5,9,14,20,14,16,8,14,11
2413,2414,Garden of Terror,UnrankedDraft,Genji,Mal'Ganis,Azmodan,Mephisto,Diablo,Artanis,Abathur,Gul'dan,Zarya,Fenix,Hanzo,Muradin,Malfurion,Uther,Anub'arak,Raynor,11,6,10,12,8,14,9,7,9,15
2414,2415,Cursed Hollow,UnrankedDraft,Dehaka,Garrosh,Mal'Ganis,Varian,Muradin,Diablo,Sylvanas,Fenix,Nazeebo,Falstad,Deckard,Genji,D.Va,Blaze,Anub'arak,Uther,20,9,20,8,6,20,11,6,15,7
2415,2416,Sky Temple,HeroLeague,Mephisto,Azmodan,Mal'Ganis,Genji,Whitemane,Zeratul,Raynor,Valla,Diablo,Kael'thas,Muradin,Li-Ming,Alarak,Dehaka,Li Li,Auriel,8,20,20,20,15,20,18,20,9,7
2416,2417,Garden of Terror,UnrankedDraft,Genji,Mal'Ganis,Whitemane,Lunara,,Deckard,Azmodan,Junkrat,Zarya,Zeratul,Falstad,Ana,Stitches,Li Li,Muradin,Hanzo,8,20,14,13,12,12,7,5,9,8
2417,2418,Cursed Hollow,HeroLeague,Mal'Ganis,Samuro,Genji,Hanzo,Tyrande,Dehaka,Diablo,Lt. Morales,Greymane,Kerrigan,The Lost Vikings,Thrall,Zul'jin,Li Li,Kel'Thuzad,Garrosh,20,20,17,20,13,20,20,20,20,7
2418,2419,Towers of Doom,TeamLeague,Genji,Zeratul,Azmodan,Alarak,,Raynor,Diablo,Mal'Ganis,Whitemane,Tychus,Anub'arak,Kel'Thuzad,Valla,Li Li,Li-Ming,Zarya,15,6,4,12,8,14,5,16,20,4
2419,2420,Dragon Shire,TeamLeague,Diablo,Mal'Ganis,Garrosh,Azmodan,Raynor,Kael'thas,Sonya,Whitemane,Jaina,Zarya,Deckard,Zagara,Rexxar,Kel'Thuzad,Li-Ming,Arthas,20,3,20,10,8,20,11,20,11,14
2420,2421,Sky Temple,TeamLeague,Mal'Ganis,Azmodan,Kael'thas,Kerrigan,Alexstrasza,Li Li,Varian,Diablo,Fenix,Greymane,Stitches,Artanis,Falstad,Sylvanas,Whitemane,Ana,5,19,17,20,12,19,5,3,5,11
2421,2422,Towers of Doom,TeamLeague,Mal'Ganis,Kael'thas,Mephisto,Azmodan,Zeratul,Arthas,Genji,Cassia,Li-Ming,Gazlowe,Diablo,Uther,Sylvanas,Ana,Lunara,Stitches,20,9,20,6,8,20,7,20,6,20
2422,2423,Alterac Pass,TeamLeague,Diablo,Mal'Ganis,Whitemane,Garrosh,Muradin,Anub'arak,Mephisto,Thrall,Li-Ming,Hanzo,Deckard,Ana,Zarya,E.T.C.,Zeratul,Johanna,13,12,20,20,16,17,12,20,7,19
2423,2424,Towers of Doom,TeamLeague,Kael'thas,Azmodan,Raynor,Mal'Ganis,Li Li,Diablo,Genji,Kel'Thuzad,Varian,Nazeebo,Maiev,Ana,Mephisto,Uther,Blaze,Rexxar,20,3,13,19,2,5,4,12,1,4
2424,2425,Infernal Shrines,TeamLeague,Azmodan,Mal'Ganis,Diablo,Whitemane,Cho,,Kerrigan,Lucio,Johanna,Ana,Stitches,Cassia,Arthas,Jaina,Malthael,Li-Ming,8,20,10,20,8,11,15,5,10,20
2425,2426,Sky Temple,UnrankedDraft,Azmodan,Genji,Mal'Ganis,Zeratul,Varian,Alarak,Kael'thas,Hanzo,Artanis,Garrosh,Jaina,Illidan,Kharazim,Valeera,Li Li,Lunara,18,20,20,9,20,20,6,15,20,11
2426,2427,Cursed Hollow,HeroLeague,Diablo,Genji,Mal'Ganis,Kerrigan,Dehaka,Alarak,Jaina,Tyrande,Azmodan,Alexstrasza,Zarya,E.T.C.,Hanzo,Cassia,Johanna,Varian,20,13,15,16,8,18,11,14,9,20
2427,2428,Sky Temple,TeamLeague,Abathur,Azmodan,Diablo,Mal'Ganis,Anub'arak,Li-Ming,Maiev,Gazlowe,Ana,Blaze,Rehgar,Cho,Gall,Greymane,Malthael,Zagara,6,20,9,18,20,20,20,19,8,20
2428,2429,Cursed Hollow,UnrankedDraft,Stitches,Mal'Ganis,Zeratul,Azmodan,Dehaka,Blaze,Genji,Raynor,Brightwing,Mephisto,Abathur,E.T.C.,Falstad,Diablo,Ana,Ragnaros,8,20,12,4,7,20,14,9,8,10
2429,2430,Tomb of the Spider Queen,UnrankedDraft,Diablo,Mal'Ganis,Genji,Stukov,Malfurion,Muradin,Medivh,Hanzo,Whitemane,Stitches,Jaina,Johanna,Lunara,Deckard,Greymane,Nazeebo,20,13,7,7,9,20,20,14,8,20
2430,2431,Alterac Pass,UnrankedDraft,Azmodan,Cho,Mal'Ganis,Gall,Garrosh,Deckard,Kel'Thuzad,Diablo,Nova,Whitemane,Cassia,Medivh,Tracer,Li-Ming,Varian,Li Li,6,20,17,5,10,9,7,5,20,14
2431,2432,Volskaya Foundry,UnrankedDraft,Azmodan,Raynor,Diablo,Fenix,Artanis,Junkrat,Kael'thas,Valla,Mal'Ganis,Genji,Thrall,Deckard,Kerrigan,Whitemane,Johanna,Jaina,20,12,6,20,12,17,20,1,7,20
2432,2433,Sky Temple,UnrankedDraft,Azmodan,Genji,Diablo,Mal'Ganis,E.T.C.,Garrosh,Sylvanas,Xul,Varian,Greymane,Malfurion,Thrall,Li Li,Arthas,Artanis,Hanzo,16,13,20,3,10,9,17,9,14,19
2433,2434,Sky Temple,TeamLeague,Mal'Ganis,Azmodan,Falstad,Diablo,Cho,Johanna,Varian,Whitemane,Cassia,Arthas,Alexstrasza,Muradin,Jaina,Kael'thas,Tracer,Blaze,14,13,15,2,6,17,14,7,20,8
2434,2435,Volskaya Foundry,HeroLeague,Mal'Ganis,Azmodan,Maiev,Brightwing,Whitemane,Samuro,Dehaka,Genji,Garrosh,Cassia,Anub'arak,Ana,Falstad,Gul'dan,Auriel,Zeratul,20,20,7,20,20,20,8,10,17,20
2435,2436,Sky Temple,UnrankedDraft,Genji,Garrosh,Abathur,Mal'Ganis,Kharazim,Whitemane,E.T.C.,Azmodan,Cassia,Nazeebo,Tyrande,Diablo,Lucio,Sonya,Kerrigan,Jaina,20,10,14,20,20,13,20,20,17,20
2436,2437,Battlefield of Eternity,TeamLeague,Artanis,Genji,Mal'Ganis,Hanzo,Yrel,Alexstrasza,Cassia,Kael'thas,Kerrigan,Diablo,Raynor,E.T.C.,Whitemane,Auriel,Thrall,Tychus,20,20,11,20,18,4,3,8,4,20
2437,2438,Cursed Hollow,TeamLeague,Mal'Ganis,Kerrigan,Azmodan,Kael'thas,Whitemane,Hanzo,Genji,Diablo,Brightwing,Abathur,Falstad,Sylvanas,Jaina,Muradin,Rehgar,Varian,16,10,20,19,20,20,16,18,20,20
2438,2439,Dragon Shire,TeamLeague,Kerrigan,Mal'Ganis,Azmodan,Whitemane,Stukov,,Junkrat,Dehaka,Diablo,Nazeebo,Genji,Ana,Li-Ming,Blaze,Alexstrasza,Maiev,7,12,20,20,20,20,20,8,8,11
2439,2440,Sky Temple,TeamLeague,Kerrigan,Abathur,Mal'Ganis,Azmodan,Malthael,Auriel,Maiev,Cho,Gall,Ana,Leoric,Alexstrasza,Nazeebo,Greymane,Kharazim,Blaze,11,20,20,20,11,20,20,20,20,2
2440,2441,Volskaya Foundry,TeamLeague,Azmodan,Kael'thas,Genji,Mal'Ganis,Li-Ming,Whitemane,Stukov,Kerrigan,Blaze,Tychus,E.T.C.,Muradin,Deckard,Leoric,Nazeebo,Nova,14,20,20,20,20,20,14,14,16,12
2441,2442,Cursed Hollow,TeamLeague,Azmodan,Mal'Ganis,Kerrigan,Abathur,Tyrande,Diablo,Artanis,Falstad,Greymane,Johanna,Cassia,Li Li,Muradin,Rehgar,Genji,Nazeebo,19,9,17,14,11,13,6,20,19,15
2442,2443,Alterac Pass,TeamLeague,Kael'thas,Mal'Ganis,Azmodan,Diablo,Gall,Whitemane,Kerrigan,Raynor,Artanis,Muradin,Deckard,Johanna,Kharazim,Junkrat,Blaze,Nazeebo,20,8,15,20,13,19,20,10,20,10
2443,2444,Towers of Doom,UnrankedDraft,Genji,Mal'Ganis,Zeratul,Diablo,Johanna,Fenix,Azmodan,Garrosh,Li Li,Hanzo,Ana,Valeera,Samuro,Arthas,Sonya,Kael'thas,19,8,20,20,10,7,4,17,20,12
2444,2445,Towers of Doom,HeroLeague,Mal'Ganis,Stitches,Genji,Azmodan,E.T.C.,Kael'thas,Varian,Tyrande,Diablo,Gul'dan,Ana,Arthas,Zagara,Nazeebo,Leoric,Raynor,12,12,11,20,8,7,6,15,10,20
